,origen,destino,demanda,prob_fallo,arc,latitud_o,longitud_o,latitud_d,longitude_d
186,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
934,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
169,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
170,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
171,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
172,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
173,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
174,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
175,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
176,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
177,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
933,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
178,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
180,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
181,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
182,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
183,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
184,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
185,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
187,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
188,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
189,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
190,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
179,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
191,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
932,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
930,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
125,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
127,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
128,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
129,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
130,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
131,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
132,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
915,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
916,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
917,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
931,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
918,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
920,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
921,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
922,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
923,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
924,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
925,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
926,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
927,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
928,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
929,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
919,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
192,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
193,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
194,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
222,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
223,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
224,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
225,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
226,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
227,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
228,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
229,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
230,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
231,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
221,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
232,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
234,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
235,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
236,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
237,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
238,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
239,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
240,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
937,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
936,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
935,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
233,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
220,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
219,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
218,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
195,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
196,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
197,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
198,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
199,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
200,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
201,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
202,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
203,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
204,Bogota,Bogota,0,0.0,Bogota - Bogota1,4.710989,-74.072092,4.710989,-74.072092
205,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
206,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
207,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
208,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
209,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
210,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
211,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
212,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
213,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
214,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
215,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
216,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
217,Bogota,Bogota,0,0.0,Bogota - Bogota2,4.710989,-74.072092,4.710989,-74.072092
124,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
914,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
126,Barranquilla,Barranquilla,0,0.0,Barranquilla - Barranquilla1,11.004107,-74.806981,11.004107,-74.806981
912,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
907,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
906,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
905,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
904,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
1130,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
1131,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
1132,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
897,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
908,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
913,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
902,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
901,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
900,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
899,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
898,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
1126,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
1125,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
1124,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
903,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
909,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
1129,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
910,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
890,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
705,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
704,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
1128,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
891,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
892,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
893,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
894,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
895,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
703,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
701,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
700,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
699,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
698,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
697,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
911,Medellin,Medellin,0,0.0,Medellin - Medellin1,6.253041,-75.564574,6.253041,-75.564574
702,Ibague,Ibague,0,0.0,Ibague - Ibague1,4.444676,-75.242438,4.444676,-75.242438
1127,Pereira,Pereira,0,0.0,Pereira - Pereira1,4.808717,-75.690601,4.808717,-75.690601
896,Medellin,Itagui,23,0.0,Medellin - Itagui,6.253041,-75.564574,6.167568,-75.614671
1033,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1032,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
420,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
421,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
422,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
423,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
425,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
426,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
427,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
428,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
429,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
430,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
431,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
1034,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
424,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
1035,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
380,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
1037,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
508,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
984,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
985,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
986,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
987,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
988,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
989,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
375,Buenavista,Riohacha,85,0.11,Buenavista - Riohacha,10.893997,-72.887421,11.538415,-72.916784
376,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
377,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
378,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
379,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
432,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
381,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
382,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
383,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
384,Buenavista,S_Juan_Cesar,20,0.11,Buenavista - S_Juan_Cesar,10.893997,-72.887421,10.766667,-73.0
1043,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1042,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1041,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1040,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1039,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1038,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
1036,Palmira,Cali,79,0.11,Palmira - Cali,3.537972,-76.297166,3.451647,-76.531985
433,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
1018,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1019,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
462,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
463,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
487,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
486,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
485,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
484,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
483,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
482,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
509,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
481,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
480,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
479,Cartagena,Lorica,215,0.11,Cartagena - Lorica,10.391049,-75.479426,9.23764,-75.813625
478,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
477,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
476,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
475,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
474,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
473,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
472,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
471,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
470,Cartagena,Carreto,78,0.11,Cartagena - Carreto,10.391049,-75.479426,10.438211,-74.911974
469,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
468,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
467,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
466,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
465,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
464,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
461,Carreto,Carmen_de_Bolivar,138,0.11,Carreto - Carmen_de_Bolivar,10.438211,-74.911974,9.709395,-75.110779
460,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
459,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
458,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
990,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
1017,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1016,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1015,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1014,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1013,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1012,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1011,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1010,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1009,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
991,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
992,Monteria,Planeta_Rica,53,0.11,Monteria - Planeta_Rica,8.750983,-75.878535,8.412749,-75.584048
993,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
434,Buga,Palmira,64,0.11,Buga - Palmira,3.900508,-76.302189,3.537972,-76.297166
994,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
996,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
997,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
998,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
999,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
1000,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
1008,Neiva,Altamira,151,0.11,Neiva - Altamira,2.934484,-75.2809,2.063112,-75.787545
1001,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
452,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
453,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
454,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
455,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
456,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
457,Carmen_de_Bolivar,Puerta_Hierro,123,0.11,Carmen_de_Bolivar - Puerta_Hierro,9.709395,-75.110779,9.428741,-75.230255
995,Monteria,Ye,62,0.11,Monteria - Ye,8.750983,-75.878535,8.812305,-75.508261
510,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
768,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
512,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
786,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
787,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
788,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
789,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
790,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
806,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
807,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
