arco_NO_falla; ventas_perdidas ;costo_ventas_perdidas
Girardot-Espinal/; $ 1.002.944,00 ;1,00E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 1.378.353,00 ;1,38E+12
Girardot-Espinal/; $ 1.707.919,00 ;1,71E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 1.683.908,00 ;1,68E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 661.960,00 ;6,62E+11
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 21.371.446,00 ;2,14E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 3.463.140,00 ;3,46E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 5.591.383,00 ;5,59E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 552.923,00 ;5,53E+11
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 1.409.130,00 ;1,41E+12
Girardot-Espinal/; $ 1.936.698,00 ;1,94E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 5.591.383,00 ;5,59E+12
Girardot-Espinal/; $ 1.495.972,00 ;1,50E+12
Girardot-Espinal/; $ 788.128,00 ;7,88E+11
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 640.957,00 ;6,41E+11
Girardot-Espinal/; $ 1.363.040,00 ;1,36E+12
Girardot-Espinal/; $ 4.760.051,00 ;4,76E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 4.108.984,00 ;4,11E+12
Girardot-Espinal/; $ 908.146,00 ;9,08E+11
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Girardot-Espinal/; $ 1.564.375,00 ;1,56E+12
Girardot-Espinal/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.876.087,00 ;1,88E+12
Honda-Mariquita/; $ 600.884,00 ;6,01E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 18.183.361,00 ;1,82E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 389.740,00 ;3,90E+11
Honda-Mariquita/; $ 1.641.273,00 ;1,64E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 943.092,00 ;9,43E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.005.704,00 ;1,01E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 818.601,00 ;8,19E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 280.918,00 ;2,81E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.170.032,00 ;1,17E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 6.473.928,00 ;6,47E+12
Honda-Mariquita/; $ 18.830.111,00 ;1,88E+13
Honda-Mariquita/; $ 626.159,00 ;6,26E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.362.238,00 ;2,14E+13
Honda-Mariquita/; $ 1.180.560,00 ;1,18E+12
Honda-Mariquita/; $ 1.526.113,00 ;1,53E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.129.615,00 ;2,13E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 6.836.715,00 ;6,84E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.089.161,00 ;5,09E+12
Honda-Mariquita/; $ 2.690.782,00 ;2,69E+12
Honda-Mariquita/; $ 18.010.373,00 ;1,80E+13
Honda-Mariquita/; $ 1.113.316,00 ;1,11E+12
Honda-Mariquita/; $ 1.519.293,00 ;1,52E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 604.226,00 ;6,04E+11
Honda-Mariquita/; $ 539.523,00 ;5,40E+11
Honda-Mariquita/; $ 695.452,00 ;6,95E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 3.111.255,00 ;3,11E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.692.247,00 ;1,69E+12
Honda-Mariquita/; $ 411.391,00 ;4,11E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 17.645.033,00 ;1,76E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 6.755.184,00 ;6,76E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.408.383,00 ;1,41E+12
Honda-Mariquita/; $ 2.027.884,00 ;2,03E+12
Honda-Mariquita/; $ 19.092.539,00 ;1,91E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 633.473,00 ;6,33E+11
Honda-Mariquita/; $ 1.067.140,00 ;1,07E+12
Honda-Mariquita/; $ 882.151,00 ;8,82E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.730.344,00 ;1,73E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.591.383,00 ;5,59E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.509.748,00 ;1,51E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.673.766,00 ;1,67E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.660.790,00 ;1,66E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 700.372,00 ;7,00E+11
Honda-Mariquita/; $ 4.884.786,00 ;4,88E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.543.375,00 ;1,54E+12
Honda-Mariquita/; $ 16.681.962,00 ;1,67E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.925.127,00 ;4,93E+12
Honda-Mariquita/; $ 6.457.601,00 ;6,46E+12
Honda-Mariquita/; $ 21.173.177,00 ;2,12E+13
Honda-Mariquita/; $ 851.578,00 ;8,52E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.300.143,00 ;4,30E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 955.685,00 ;9,56E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.347.703,00 ;5,35E+12
Honda-Mariquita/; $ 5.773.553,00 ;5,77E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.045.587,00 ;1,05E+12
Honda-Mariquita/; $ 21.526.025,00 ;2,15E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 389.000,00 ;3,89E+11
Honda-Mariquita/; $ 21.686.606,00 ;2,17E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 908.968,00 ;9,09E+11
Honda-Mariquita/; $ 5.006.514,00 ;5,01E+12
Honda-Mariquita/; $ 2.550.443,00 ;2,55E+12
Honda-Mariquita/; $ 2.249.122,00 ;2,25E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.603.144,00 ;1,60E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 6.500.551,00 ;6,50E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.604.395,00 ;2,16E+13
Honda-Mariquita/; $ 5.591.383,00 ;5,59E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.238.585,00 ;5,24E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 3.896.996,00 ;3,90E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.327.412,00 ;1,33E+12
Honda-Mariquita/; $ 1.772.675,00 ;1,77E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.292.074,00 ;2,13E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.816.315,00 ;5,82E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 718.782,00 ;7,19E+11
Honda-Mariquita/; $ 1.177.368,00 ;1,18E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.416.210,00 ;1,42E+12
Honda-Mariquita/; $ 21.059.774,00 ;2,11E+13
Honda-Mariquita/; $ 5.594.461,00 ;5,59E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 17.146.816,00 ;1,71E+13
Honda-Mariquita/; $ 21.921.243,00 ;2,19E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 6.142.171,00 ;6,14E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.221.665,00 ;4,22E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.133.629,00 ;2,13E+12
Honda-Mariquita/; $ 942.852,00 ;9,43E+11
Honda-Mariquita/; $ 5.591.383,00 ;5,59E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.574.778,00 ;5,57E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 568.970,00 ;5,69E+11
Honda-Mariquita/; $ 18.239.045,00 ;1,82E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 18.615.939,00 ;1,86E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 17.747.730,00 ;1,77E+13
Honda-Mariquita/; $ 5.433.234,00 ;5,43E+12
Honda-Mariquita/; $ 5.591.383,00 ;5,59E+12
Honda-Mariquita/; $ 2.720.406,00 ;2,72E+12
Honda-Mariquita/; $ 5.345.803,00 ;5,35E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.470.673,00 ;1,47E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.386.788,00 ;5,39E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.043.050,00 ;2,10E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.422.946,00 ;1,42E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.604.715,00 ;5,60E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.232.985,00 ;2,12E+13
Honda-Mariquita/; $ 1.497.623,00 ;1,50E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.864.945,00 ;2,19E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 889.316,00 ;8,89E+11
Honda-Mariquita/; $ 19.033.758,00 ;1,90E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.795.050,00 ;5,80E+12
Honda-Mariquita/; $ 6.609.121,00 ;6,61E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.719.248,00 ;5,72E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.033.134,00 ;4,03E+12
Honda-Mariquita/; $ 4.693.257,00 ;4,69E+12
Honda-Mariquita/; $ 663.852,00 ;6,64E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.426.165,00 ;2,43E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 402.681,00 ;4,03E+11
Honda-Mariquita/; $ 1.211.990,00 ;1,21E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.403.421,00 ;1,40E+12
Honda-Mariquita/; $ 1.095.081,00 ;1,10E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.080.202,00 ;2,08E+12
Honda-Mariquita/; $ 21.306.872,00 ;2,13E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.517.407,00 ;2,15E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.681.176,00 ;1,68E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.661.745,00 ;4,66E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.110.689,00 ;1,11E+12
Honda-Mariquita/; $ 21.223.328,00 ;2,12E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.136.528,00 ;1,14E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.448.917,00 ;1,45E+12
Honda-Mariquita/; $ 17.514.855,00 ;1,75E+13
Honda-Mariquita/; $ 21.128.163,00 ;2,11E+13
Honda-Mariquita/; $ 1.298.359,00 ;1,30E+12
Honda-Mariquita/; $ 2.009.433,00 ;2,01E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 280.776,00 ;2,81E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.330.624,00 ;2,13E+13
Honda-Mariquita/; $ 5.556.884,00 ;5,56E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.907.815,00 ;2,91E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 21.084.675,00 ;2,11E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 804.052,00 ;8,04E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 6.687.453,00 ;6,69E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.174.593,00 ;5,17E+12
Honda-Mariquita/; $ 1.062.808,00 ;1,06E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 633.835,00 ;6,34E+11
Honda-Mariquita/; $ 336.850,00 ;3,37E+11
Honda-Mariquita/; $ 18.725.578,00 ;1,87E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.842.337,00 ;4,84E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 801.879,00 ;8,02E+11
Honda-Mariquita/; $ 5.990.763,00 ;5,99E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.577.876,00 ;1,58E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.430.022,00 ;1,43E+12
Honda-Mariquita/; $ 1.008.792,00 ;1,01E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.875.115,00 ;1,88E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 660.918,00 ;6,61E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.061.618,00 ;5,06E+12
Honda-Mariquita/; $ 4.193.299,00 ;4,19E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 4.870.428,00 ;4,87E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.111.373,00 ;2,11E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.929.932,00 ;1,93E+12
Honda-Mariquita/; $ 2.105.333,00 ;2,11E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 2.803.473,00 ;2,80E+12
Honda-Mariquita/; $ 5.591.383,00 ;5,59E+12
Honda-Mariquita/; $ 469.541,00 ;4,70E+11
Honda-Mariquita/; $ 5.896.103,00 ;5,90E+12
Honda-Mariquita/; $ 878.796,00 ;8,79E+11
Honda-Mariquita/; $ 333.252,00 ;3,33E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.957.157,00 ;1,96E+12
Honda-Mariquita/; $ 1.555.471,00 ;1,56E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 865.256,00 ;8,65E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.257.817,00 ;5,26E+12
Honda-Mariquita/; $ 4.020.376,00 ;4,02E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 943.549,00 ;9,44E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 880.246,00 ;8,80E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 571.385,00 ;5,71E+11
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.074.592,00 ;1,07E+12
Honda-Mariquita/; $ 2.567.136,00 ;2,57E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 19.092.539,00 ;1,91E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 5.990.586,00 ;5,99E+12
Honda-Mariquita/; $ 17.934.216,00 ;1,79E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 1.562.234,00 ;1,56E+12
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
Honda-Mariquita/; $ 24.547.532,00 ;2,45E+13
